txn_id,date,product_id,channel_id,qty,unit_price,currency,discount_pct,return_flag,region
TXN-000456,2024-11-11,PRD-0326,CH-010,48,372.12,US Dollar,0.1,FALSE,North America
TXN-016850,06/08/2024,PRD-0090,CH-005,30,130.89,BRL,20,FALSE,Latin America
TXN-018014,2024-11-12,PRD-0081,CH-019,12,19.99,JPY,5,N,Asia Pacific
TXN-010942,2024-12-20,PRD-0265,CH-023,2,152.95,EUR,0,0,Europe
TXN-000802,2024-10-08,PRD-0177,CH-005,14,215.85,BRL,0,N,Latin America
TXN-002014,2024-05-03,PRD-0251,CH-042,15,132.34,EUR,25,0,Europe
TXN-022653,06/27/2024,PRD-0388,CH-008,21,194.32,BRL,15,no,Latin America
TXN-026897,2024-01-27,PRD-0231,CH-004,43,365.66,US Dollar,10,N,North America
TXN-003102,2024-12-30,PRD-0447,CH-041,33,421.04,EUR,0.3,N,Europe
TXN-001100,2024-07-10,PRD-0220,CH-021,15,366.6,USD,0,0,North America
TXN-011132,2024-01-30,PRD-0337,CH-033,12,60.16,EUR,0.3,Y,Europe
TXN-010255,2024-06-02,PRD-0132,CH-001,23,297.05,EUR,0,no,Europe
TXN-023938,2024-11-23,PRD-0037,CH-044,3,28.73,BRL,0.15,N,Latin America
TXN-019612,2024-07-11,PRD-0433,CH-004,20,269.9,BRL,0.05,N,Latin America
TXN-022916,2024-10-12,PRD-0295,CH-027,48,23.42,BRL,15,N,Latin America
TXN-027338,2024-03-27,PRD-0293,CH-043,2,196.96,US Dollar,0,N,North America
TXN-019130,2024-10-26,PRD-0320,CH-016,39,136.33,USD,15,0,North America
TXN-005692,2024-11-27,PRD-0417,CH-012,47,112.38,USD,0,,North America
TXN-029969,2024-02-25,PRD-0195,CH-026,15,475.92,usd,0.05,N,North America
TXN-017347,2024-08-02,PRD-0383,CH-017,42,307.34,EUR,0,FALSE,Europe
TXN-027261,2024-11-08,PRD-0427,CH-011,23,246.27,BRL,0.3,N,Latin America
TXN-002592,08/27/2024,PRD-0229,CH-046,50,396.0,JPY,30,FALSE,Asia Pacific
TXN-000353,2024-10-02,PRD-0359,CH-058,5,358.31,EUR,0.05,no,Europe
TXN-022130,2024-12-18,PRD-0369,CH-018,43,413.3,EUR,0.15,N,Europe
TXN-013207,06/17/2024,PRD-0327,CH-012,32,116.27,usd,0,no,North America
TXN-012665,2024-03-16,PRD-0277,CH-006,38,114.82,EUR,5,0,Europe
TXN-010442,2024-03-07,PRD-0143,CH-036,20,127.09,JPY,0,N,Asia Pacific
TXN-011726,2024-11-16,PRD-0134,CH-001,30,187.83,usd,0.3,N,North America
TXN-005983,2024-08-02,PRD-0116,CH-005,4,220.88,EUR,0.2,N,Europe
TXN-014565,2024-12-30,PRD-0021,CH-020,24,349.38,JPY,0.2,N,Asia Pacific
TXN-013215,2024-01-03,PRD-0011,CH-011,42,465.39,EUR,15,no,Europe
TXN-010563,2024-08-15,PRD-0047,CH-044,45,201.78,USD,0,Y,North America
TXN-001715,2024-02-16,PRD-0146,CH-019,1,104.14,EUR,0,N,Europe
TXN-015473,2024-06-17,PRD-0362,CH-030,29,156.11,EUR,0,N,Europe
TXN-026597,2024-06-28,PRD-0093,CH-046,38,319.57,JPY,0,FALSE,Asia Pacific
TXN-022749,05/22/2024,PRD-0160,CH-036,6,21.91,EUR,0,Y,Europe
TXN-013950,04/10/2024,PRD-0228,CH-044,31,404.11,BRL,0.3,0,Latin America
TXN-023502,08/30/2024,PRD-0456,CH-023,19,308.59,usd,30,N,North America
TXN-006188,2024-04-13,PRD-0441,CH-035,14,322.0,EUR,0.1,no,Europe
TXN-009811,2024-04-22,PRD-0248,CH-009,4,412.26,BRL,10,0,Latin America
TXN-024199,12/24/2024,PRD-0467,CH-048,43,447.03,JPY,0.2,no,Asia Pacific
TXN-026391,2024-07-28,PRD-0310,CH-042,11,77.34,EUR,0.2,FALSE,Europe
TXN-012493,09/18/2024,PRD-0321,CH-008,9,467.73,USD,0.15,no,North America
TXN-005098,2024-09-27,PRD-0311,CH-037,32,459.26,JPY,0.2,N,Asia Pacific
TXN-000734,10/17/2024,PRD-0402,CH-017,27,170.61,EUR,0.3,no,Europe
TXN-024515,2024-12-08,PRD-0250,CH-038,24,259.58,JPY,5,N,Asia Pacific
TXN-022238,2024-11-14,PRD-0015,CH-049,26,168.97,US Dollar,0.3,N,North America
TXN-026959,11/23/2024,PRD-0153,CH-007,5,135.41,usd,0.1,N,North America
TXN-008985,2024-06-22,PRD-0126,CH-031,32,180.11,JPY,0,no,Asia Pacific
TXN-026255,2024-08-05,PRD-0416,CH-013,33,129.2,USD,0.15,FALSE,North America
TXN-008729,12/25/2024,PRD-0365,CH-024,12,282.28,EUR,0.2,FALSE,Europe
TXN-021491,03/10/2024,PRD-0437,CH-001,6,285.01,EUR,0,N,Europe
TXN-000975,2024-12-30,PRD-0387,CH-017,10,429.74,usd,0,0,North America
TXN-021873,2024-02-28,PRD-0335,CH-003,10,229.39,US Dollar,10,TRUE,North America
TXN-020551,2024-02-08,PRD-0079,CH-046,17,417.38,BRL,0.2,no,Latin America
TXN-008778,2024-04-19,PRD-0090,CH-003,31,252.27,EUR,0,N,Europe
TXN-014399,2024-10-20,PRD-0112,CH-043,7,212.97,BRL,5,no,Latin America
TXN-028967,2024-06-18,PRD-0030,CH-010,35,85.42,BRL,30,,Latin America
TXN-019055,2024-04-29,PRD-0117,CH-033,47,90.44,EUR,0,no,Europe
TXN-024505,04/29/2024,PRD-0444,CH-037,49,188.68,JPY,0,no,Asia Pacific
TXN-013668,2024-09-14,PRD-0400,CH-020,3,366.58,USD,0.1,FALSE,North America
TXN-001177,2024-09-17,PRD-0291,CH-011,32,352.7,usd,25,N,North America
TXN-021149,2024-05-17,PRD-0135,CH-037,27,448.39,EUR,0.05,0,Europe
TXN-000313,2024-09-26,PRD-0451,CH-030,37,324.92,JPY,10,no,Asia Pacific
TXN-023673,2024-08-04,PRD-0494,CH-041,36,258.12,usd,0,FALSE,North America
TXN-029467,11/05/2024,PRD-0148,CH-048,23,447.63,EUR,25,N,Europe
TXN-008276,2024-07-30,PRD-0188,CH-017,-1,113.82,JPY,20,FALSE,Asia Pacific
TXN-017737,2024-09-26,PRD-0093,CH-022,11,253.75,BRL,0,FALSE,Latin America
TXN-028406,2024-09-05,PRD-0255,CH-047,23,190.89,BRL,0,no,Latin America
TXN-029051,2024-12-01,PRD-0279,CH-038,48,27.57,EUR,0,N,Europe
TXN-023734,07/14/2024,PRD-0224,CH-012,7,479.72,EUR,0.25,yes,Europe
TXN-012555,2024-09-27,PRD-0181,CH-027,10,204.77,JPY,0,N,Asia Pacific
TXN-027483,2024-08-07,PRD-0225,CH-010,47,112.87,EUR,0.25,N,Europe
TXN-005427,2024-05-14,PRD-0209,CH-009,20,70.36,JPY,5,no,Asia Pacific
TXN-018030,02/21/2024,PRD-0169,CH-016,27,27.75,USD,0,FALSE,North America
TXN-001628,2024-07-22,PRD-0111,CH-021,33,8.32,BRL,0.25,FALSE,Latin America
TXN-014240,2024-05-13,PRD-0385,CH-004,11,488.15,BRL,0.3,no,Latin America
TXN-023346,2024-12-06,PRD-0246,CH-032,4,229.55,USD,0.3,FALSE,North America
TXN-026958,2024-08-01,PRD-0201,CH-009,11,423.77,JPY,15,N,Asia Pacific
TXN-024600,05/27/2024,PRD-0181,CH-034,48,374.71,EUR,0,N,Europe
TXN-015266,2024-10-20,PRD-0172,CH-034,45,310.29,EUR,0,N,Europe
TXN-011056,2024-08-25,PRD-0345,CH-033,44,469.11,JPY,0.15,0,Asia Pacific
TXN-007779,06/29/2024,PRD-0232,CH-007,18,385.46,EUR,0.3,N,Europe
TXN-003636,04/02/2024,PRD-0195,CH-020,5,69.74,US Dollar,10,FALSE,North America
TXN-005196,2024-08-31,PRD-0480,CH-028,36,37.9,EUR,0.25,no,Europe
TXN-010310,2024-11-15,PRD-0138,CH-046,44,401.88,US Dollar,0.15,N,North America
TXN-004288,01/02/2024,PRD-0324,CH-050,23,66.59,JPY,0.2,FALSE,Asia Pacific
TXN-029464,09/13/2024,PRD-0415,CH-002,39,287.74,US Dollar,0,FALSE,North America
TXN-028524,2024-09-19,PRD-0396,CH-047,31,494.36,BRL,0,,Latin America
TXN-028583,11/19/2024,prd-0334,CH-035,8,450.48,JPY,0,FALSE,Asia Pacific
TXN-001194,2024-10-07,PRD-0385,CH-031,26,250.24,EUR,20,0,Europe
TXN-001151,2024-06-02,PRD-0026,CH-029,32,74.13,EUR,0.15,no,Europe
TXN-011287,2024-03-11,PRD-0002,CH-041,1,340.26,USD,0.3,FALSE,North America
TXN-015674,2024-01-15,PRD-0298,CH-022,14,308.71,USD,0.2,N,North America
TXN-020870,07/05/2024,PRD-0449,CH-038,14,193.34,BRL,5,FALSE,Latin America
TXN-004845,2024-10-16,PRD-0034,CH-010,46,59.3,BRL,0,FALSE,Latin America
TXN-012124,2024-08-06,PRD-0405,CH-040,39,275.04,EUR,0.15,0,Europe
TXN-006903,05/20/2024,PRD-0144,CH-048,12,285.12,EUR,0.05,no,Europe
TXN-008909,2024-06-14,PRD-0151,CH-043,16,24.66,JPY,0,0,Asia Pacific
TXN-029293,10/29/2024,PRD-0094,CH-018,47,155.39,USD,0,N,North America
TXN-000777,2024-07-06,PRD-0402,CH-047,3,237.54,JPY,0.3,Y,Asia Pacific
TXN-025772,2024-11-05,PRD-0222,CH-019,14,336.03,USD,30,N,North America
TXN-010272,2024-10-14,PRD-0141,CH-031,40,80.51,USD,0.05,N,North America
TXN-009009,2024-11-22,PRD-0190,CH-037,16,379.3,JPY,0,N,Asia Pacific
TXN-005233,2024-05-06,PRD-0405,CH-019,16,96.66,US Dollar,0.1,no,North America
TXN-004934,01/22/2024,PRD-0118,CH-036,9,100.7,EUR,0,TRUE,Europe
TXN-021720,12/19/2024,PRD-0413,CH-045,11,262.05,EUR,0,N,Europe
TXN-007293,06/03/2024,PRD-0412,CH-018,23,121.96,BRL,0,,Latin America
TXN-020932,2024-01-23,PRD-0365,CH-024,37,25.17,USD,0.15,N,North America
TXN-015739,2024-10-17,PRD-0233,CH-025,1,230.03,EUR,0.05,N,Europe
TXN-019283,10/15/2024,PRD-0027,CH-029,16,493.63,EUR,5,FALSE,Europe
TXN-020779,2024-05-26,PRD-0189,CH-033,33,416.14,BRL,0,N,Latin America
TXN-012531,2024-06-28,PRD-0366,CH-040,46,150.07,US Dollar,30,N,North America
TXN-025139,07/30/2024,PRD-0134,CH-001,18,79.93,USD,0,N,North America
TXN-016178,2024-03-07,PRD-0282,CH-015,44,452.11,BRL,0,FALSE,Latin America
TXN-002741,2024-07-07,PRD-0105,CH-002,37,493.59,JPY,0,0,Asia Pacific
TXN-005446,2024-04-02,PRD-0291,CH-005,14,350.23,JPY,0.05,1,Asia Pacific
TXN-010502,2024-08-15,PRD-0130,CH-017,4,235.8,EUR,25,N,Europe
TXN-006758,2024-12-19,PRD-0207,CH-019,29,158.42,BRL,0.1,N,Latin America
TXN-022685,2024-03-30,PRD-0422,CH-003,24,424.63,USD,5,no,North America
TXN-024855,03/26/2024,PRD-0085,CH-033,21,349.5,JPY,0,yes,Asia Pacific
TXN-015721,06/19/2024,PRD-0414  ,CH-014,33,266.15,JPY,25,0,Asia Pacific
TXN-012780,05/09/2024,PRD-0402,CH-043,16,455.21,EUR,0.1,FALSE,Europe
TXN-016833,2024-12-06,PRD-0277,CH-008,30,474.75,JPY,0,N,Asia Pacific
TXN-023211,05/03/2024,PRD-0214,CH-039,33,370.25,EUR,0,TRUE,Europe
TXN-002737,10/27/2024,PRD-0456,CH-056,40,492.21,USD,0.2,N,North America
TXN-004535,09/15/2024,PRD-0280  ,CH-019,40,102.86,JPY,0.1,FALSE,Asia Pacific
TXN-006365,2024-12-31,PRD-0126,CH-024,3,11.14,JPY,0.3,N,Asia Pacific
TXN-011474,2024-03-29,PRD-0434,CH-039,11,199.75,EUR,0.3,0,Europe
TXN-012500,2024-10-17,PRD-0407,CH-013,28,425.23,usd,0,FALSE,North America
TXN-021503,2024-01-28,PRD-0429  ,CH-017,43,254.82,JPY,30,no,Asia Pacific
TXN-015659,2024-10-12,PRD-0493,CH-033,46,282.56,EUR,25,Y,Europe
TXN-017566,05/01/2024,PRD-0384,CH-035,47,220.62,BRL,0,0,Latin America
TXN-001555,2024-07-06,PRD-0142,CH-040,9,32.5,JPY,0,0,Asia Pacific
TXN-001140,11/26/2024,PRD-0233,CH-036,42,296.12,JPY,15,N,Asia Pacific
TXN-019215,08/14/2024,PRD-0404,CH-033,21,296.83,JPY,15,no,Asia Pacific
TXN-006041,12/02/2024,PRD-0074,CH-035,15,289.41,EUR,0.05,N,Europe
TXN-001468,2024-01-01,PRD-0376,CH-026,43,194.78,JPY,0,no,Asia Pacific
TXN-027044,07/15/2024,PRD-0273,CH-019,43,467.09,EUR,20,N,Europe
TXN-029151,2024-04-26,PRD-0007,CH-030,17,274.23,EUR,0.25,N,Europe
TXN-000544,2024-05-27,PRD-0326,CH-035,25,174.76,BRL,0,FALSE,Latin America
TXN-008078,2024-08-24,PRD-0369,CH-007,17,316.2,JPY,0.05,,Asia Pacific
TXN-002170,08/28/2024,PRD-0206,CH-047,38,433.29,EUR,0.25,Y,Europe
TXN-021926,2024-12-06,PRD-0385,CH-027,12,437.36,EUR,0.1,Y,Europe
TXN-012289,2024-04-04,PRD-0452,CH-042,33,458.34,USD,0,N,North America
TXN-018273,2024-01-31,PRD-0271,CH-011,36,321.55,EUR,0,N,Europe
TXN-025136,2024-06-23,PRD-0062,CH-022,5,162.17,BRL,0.2,no,Latin America
TXN-005493,2024-06-25,PRD-0249,CH-022,34,484.28,usd,0.3,N,North America
TXN-007876,2024-04-10,PRD-0426,CH-007,46,6.57,BRL,0,no,Latin America
TXN-018143,01/15/2024,PRD-0500,CH-005,45,208.68,BRL,30,N,Latin America
TXN-026817,2024-03-11,PRD-0023,CH-045,22,329.22,EUR,30,no,Europe
TXN-020802,12/08/2024,PRD-0360,CH-015,50,58.42,EUR,0.2,TRUE,Europe
TXN-017466,07/13/2024,PRD-0368,CH-014,42,353.49,BRL,0.05,FALSE,Latin America
TXN-015179,2024-04-28,PRD-0283,CH-015,20,491.81,JPY,0.2,N,Asia Pacific
TXN-010926,2024-03-27,PRD-0266  ,CH-020,48,134.79,USD,0,0,North America
TXN-005088,04/28/2024,PRD-0102,CH-024,38,320.06,BRL,25,FALSE,Latin America
TXN-025687,09/27/2024,PRD-0038,CH-002,17,77.37,BRL,10,no,Latin America
TXN-025241,2024-06-01,PRD-0370  ,CH-005,22,246.99,BRL,0,no,Latin America
TXN-019494,2024-07-31,PRD-0393,CH-012,14,377.08,EUR,0.3,N,Europe
TXN-022542,02/17/2024,PRD-0019,CH-054,50,286.71,BRL,0,N,Latin America
TXN-022526,10/27/2024,PRD-0455,CH-030,2,311.82,USD,0,no,North America
TXN-001423,2024-06-09,PRD-0290,CH-033,31,277.85,BRL,0,no,Latin America
TXN-001162,08/05/2024,PRD-0345,CH-013,27,397.32,EUR,20,N,Europe
TXN-016415,12/24/2024,PRD-0480,CH-014,6,95.05,JPY,0,1,Asia Pacific
TXN-025881,05/07/2024,PRD-0449,CH-026,40,134.55,EUR,25,N,Europe
TXN-023458,05/24/2024,PRD-0367,CH-042,30,285.96,EUR,0.05,no,Europe
TXN-018132,2024-04-02,PRD-0163,CH-010,1,348.22,USD,0,N,North America
TXN-013577,2024-11-01,PRD-0463,CH-010,4,88.2,BRL,15,FALSE,Latin America
TXN-017370,2024-04-30,PRD-0187  ,CH-028,44,183.93,BRL,0.3,N,Latin America
TXN-013927,2024-03-01,PRD-0489,CH-034,41,324.66,US Dollar,10,N,North America
TXN-015165,2024-01-04,PRD-0041,CH-029,1,444.1,JPY,10,0,Asia Pacific
TXN-024716,2024-09-28,PRD-0406,CH-022,14,76.06,US Dollar,0,0,North America
TXN-010366,12/15/2024,PRD-0321,CH-001,46,173.42,JPY,15,N,Asia Pacific
TXN-013514,07/05/2024,PRD-0369,CH-027,35,59.75,BRL,10,0,Latin America
TXN-011240,12/12/2024,PRD-0314,CH-041,40,38.88,USD,0,0,North America
TXN-023822,2024-08-28,PRD-0196,CH-027,7,119.72,EUR,0,FALSE,Europe
TXN-015246,08/28/2024,PRD-0192,CH-047,17,437.29,USD,0,0,North America
TXN-015135,2024-09-30,PRD-0227,CH-048,32,183.12,usd,0.25,Y,North America
TXN-020171,2024-08-24,PRD-0466,CH-054,31,167.84,JPY,10,no,Asia Pacific
TXN-023711,02/06/2024,PRD-0381,CH-010,3,81.69,JPY,0,N,Asia Pacific
TXN-013491,2024-11-02,PRD-0455,CH-017,27,475.01,JPY,10,0,Asia Pacific
TXN-011317,03/06/2024,PRD-0256,CH-009,35,453.63,JPY,0,N,Asia Pacific
TXN-003059,2024-08-09,PRD-0051,CH-036,7,489.83,EUR,0.1,N,Europe
TXN-014677,03/27/2024,PRD-0359,CH-047,20,242.98,EUR,0.05,N,Europe
TXN-023419,09/30/2024,PRD-0237,CH-020,32,277.8,usd,0.25,FALSE,North America
TXN-006097,2024-10-21,PRD-0467,CH-035,4,395.36,EUR,0.25,N,Europe
TXN-003902,02/01/2024,PRD-0188,CH-019,38,276.36,USD,25,0,North America
TXN-017922,2024-04-11,PRD-0253,CH-046,4,399.2,BRL,0,N,Latin America
TXN-002093,06/19/2024,PRD-0359,CH-021,26,152.77,usd,0,N,North America
TXN-029392,07/19/2024,PRD-0416,CH-038,9,268.65,USD,20,N,North America
TXN-027366,2024-05-23,PRD-0401,CH-025,34,95.29,USD,0,FALSE,North America
TXN-028136,2024-03-17,PRD-0197,CH-051,37,366.63,BRL,0,no,Latin America
TXN-019719,12/21/2024,PRD-0220,CH-024,46,91.29,BRL,0.25,FALSE,Latin America
TXN-021135,10/17/2024,PRD-0438,CH-035,17,371.15,BRL,0.15,N,Latin America
TXN-008476,2024-03-03,PRD-0154,CH-025,13,94.02,BRL,0.2,N,Latin America
TXN-019247,2024-07-17,PRD-0117,CH-019,46,235.3,JPY,25,0,Asia Pacific
TXN-020120,2024-08-22,PRD-0483,CH-041,13,197.17,JPY,0.15,0,Asia Pacific
TXN-017441,2024-08-26,PRD-0220,CH-011,9,175.67,BRL,0,yes,Latin America
TXN-018168,2024-02-16,PRD-0264,CH-001,7,61.75,BRL,0.1,N,Latin America
TXN-013839,2024-01-06,PRD-0399,CH-047,16,225.5,EUR,0.1,FALSE,Europe
TXN-018147,2024-09-09,PRD-0326,CH-044,32,364.59,BRL,0,FALSE,Latin America
TXN-010276,05/08/2024,PRD-0318,CH-042,18,290.47,EUR,0,no,Europe
TXN-014704,07/12/2024,PRD-0101,CH-006,37,119.33,JPY,10,no,Asia Pacific
TXN-020111,2024-10-23,PRD-0159,CH-040,48,250.19,usd,0,N,North America
TXN-014510,07/24/2024,PRD-0412,CH-016,12,17.07,EUR,0,no,Europe
TXN-007997,11/17/2024,PRD-0393,CH-006,38,33.05,JPY,0,0,Asia Pacific
TXN-024710,2024-09-24,PRD-0246,CH-008,44,36.26,EUR,30,0,Europe
TXN-029840,2024-11-20,PRD-0252,CH-028,31,457.72,BRL,5,0,Latin America
TXN-018401,11/07/2024,PRD-0231,CH-001,21,268.33,EUR,0,N,Europe
TXN-021536,2024-04-16,PRD-0357,CH-013,25,479.46,BRL,0.1,0,Latin America
TXN-027776,2024-01-02,PRD-0282,CH-015,45,142.34,JPY,0.15,N,Asia Pacific
TXN-003043,2024-07-05,PRD-0441,CH-039,33,279.97,usd,0,no,North America
TXN-025134,2024-04-29,PRD-0470,CH-030,31,330.05,BRL,25,N,Latin America
TXN-011017,2024-02-01,PRD-0471  ,CH-050,23,195.96,BRL,15,no,Latin America
TXN-023895,2024-06-12,PRD-0196,CH-041,6,231.61,JPY,0.2,FALSE,Asia Pacific
TXN-011274,2024-07-19,PRD-0243,CH-011,32,405.11,US Dollar,0,FALSE,North America
TXN-001386,2024-01-21,PRD-0185,CH-001,46,299.21,USD,0.3,FALSE,North America
TXN-019248,2024-01-21,PRD-0468,CH-021,42,227.86,USD,10,no,North America
TXN-011889,08/07/2024,PRD-0127,CH-004,10,278.82,EUR,0,FALSE,Europe
TXN-010146,04/05/2024,PRD-0341,CH-023,9,311.76,EUR,0.3,N,Europe
TXN-015833,06/23/2024,PRD-0368,CH-023,1,136.93,USD,20,0,North America
TXN-029824,03/13/2024,PRD-0334,CH-007,40,223.19,EUR,0.2,FALSE,Europe
TXN-023202,2024-09-23,PRD-0076,CH-009,18,402.05,JPY,5,N,Asia Pacific
TXN-029902,2024-02-18,PRD-0179,CH-032,4,188.59,USD,0,N,North America
TXN-017294,2024-12-07,PRD-0465,CH-003,37,128.93,EUR,0.05,0,Europe
TXN-006703,2024-02-04,PRD-0122,CH-049,35,143.85,EUR,20,0,Europe
TXN-026191,2024-10-18,PRD-0141,CH-006,11,109.05,BRL,0.05,no,Latin America
TXN-002157,2024-01-24,PRD-0245,CH-046,9,36.36,JPY,0,no,Asia Pacific
TXN-024771,2024-03-25,PRD-0323,CH-023,6,327.67,JPY,0.1,FALSE,Asia Pacific
TXN-023869,2024-03-05,PRD-0018,CH-026,47,405.41,BRL,30,N,Latin America
TXN-022465,2024-08-15,PRD-0120,CH-020,36,133.68,BRL,0,N,Latin America
TXN-010522,2024-10-18,PRD-0489,CH-035,2,466.97,JPY,0.15,no,Asia Pacific
TXN-008262,2024-08-06,PRD-0259,CH-035,28,70.23,JPY,0,N,Asia Pacific
TXN-006489,2024-09-14,PRD-0384,CH-018,3,464.27,USD,0.1,FALSE,North America
TXN-015888,09/08/2024,PRD-0008,CH-015,9,453.75,US Dollar,0.1,,North America
TXN-029977,2024-07-29,PRD-0276,CH-009,19,257.42,US Dollar,15,N,North America
TXN-018177,2024-10-23,PRD-0014,CH-044,40,140.87,JPY,15,FALSE,Asia Pacific
TXN-014159,2024-05-24,PRD-0003,CH-038,14,269.26,USD,25,no,North America
TXN-025583,2024-12-17,PRD-0371,CH-018,6,176.61,usd,0,N,North America
TXN-027312,2024-06-22,PRD-0062,CH-005,46,64.93,BRL,0.05,N,Latin America
TXN-009737,2024-01-06,PRD-0490,CH-010,15,297.08,BRL,0.3,TRUE,Latin America
TXN-000221,2024-06-03,PRD-0277,CH-027,26,337.42,JPY,0.3,no,Asia Pacific
TXN-010328,2024-06-28,PRD-0077,CH-014,49,393.13,BRL,25,no,Latin America
TXN-009564,2024-09-10,PRD-0312,CH-043,25,246.22,JPY,0,no,Asia Pacific
TXN-002643,2024-12-24,PRD-0107,CH-019,39,104.58,BRL,5,N,Latin America
TXN-015913,2024-03-25,PRD-0507,CH-041,29,438.43,US Dollar,0,N,North America
TXN-006794,06/25/2024,PRD-0396,CH-032,47,12.18,usd,0.05,FALSE,North America
TXN-027995,2024-08-24,PRD-0063,CH-002,4,233.92,JPY,0.1,0,Asia Pacific
TXN-017392,2024-04-10,PRD-0416,CH-050,43,425.41,JPY,25,N,Asia Pacific
TXN-015717,2024-04-14,PRD-0103,CH-048,9,7.65,JPY,0.05,N,Asia Pacific
TXN-003789,12/31/2024,PRD-0131,CH-038,46,364.87,EUR,0,0,Europe
TXN-011397,2024-05-02,PRD-0421,CH-038,43,392.12,EUR,0.15,FALSE,Europe
TXN-019562,2024-04-06,PRD-0468,CH-049,29,33.86,EUR,0.05,no,Europe
TXN-027339,2024-11-30,PRD-0467,CH-024,4,211.15,usd,0.05,TRUE,North America
TXN-015410,2024-03-29,PRD-0292,CH-011,45,19.68,EUR,0,N,Europe
TXN-019232,2024-09-28,PRD-0496,CH-022,33,369.01,JPY,0.15,no,Asia Pacific
TXN-004251,06/30/2024,PRD-0227,CH-003,15,393.44,usd,0,0,North America
TXN-024587,2024-03-14,PRD-0481,CH-007,48,321.83,BRL,0.05,no,Latin America
TXN-022992,01/21/2024,PRD-0112,CH-051,45,189.31,USD,0,FALSE,North America
TXN-003868,12/26/2024,PRD-0200,CH-033,5,236.12,JPY,30,FALSE,Asia Pacific
TXN-015697,2024-11-03,PRD-0332,CH-005,47,46.08,EUR,0,N,Europe
TXN-002860,2024-10-11,PRD-0308,CH-050,24,484.85,EUR,0.2,no,Europe
TXN-014653,06/18/2024,PRD-0473,CH-055,35,218.69,EUR,0,no,Europe
TXN-001858,2024-06-21,PRD-0181,CH-022,24,479.32,EUR,5,FALSE,Europe
TXN-021214,2024-06-04,PRD-0234,CH-042,34,444.49,EUR,15,FALSE,Europe
TXN-024889,07/07/2024,PRD-0089,CH-014,37,266.1,JPY,25,,Asia Pacific
TXN-004541,2024-08-03,PRD-0429,CH-035,27,464.78,usd,0,N,North America
TXN-004624,2024-01-27,PRD-0074  ,CH-032,35,453.08,BRL,0,,Latin America
TXN-008698,06/23/2024,PRD-0291,CH-022,49,65.62,JPY,0.05,0,Asia Pacific
TXN-008337,2024-04-14,PRD-0221,CH-011,3,209.11,JPY,5,Y,Asia Pacific
TXN-003684,2024-01-15,PRD-0463,CH-014,32,194.65,BRL,0.3,N,Latin America
TXN-001129,2024-04-16,PRD-0355,CH-039,9,362.41,BRL,0.2,0,Latin America
TXN-019873,2024-10-14,PRD-0433,CH-045,3,276.69,JPY,0,FALSE,Asia Pacific
TXN-020294,2024-04-10,PRD-0381,CH-042,20,162.4,JPY,0,0,Asia Pacific
TXN-000059,04/01/2024,PRD-0248,CH-003,15,135.86,EUR,0.3,FALSE,Europe
TXN-010373,2024-09-27,PRD-0198,CH-048,19,76.55,USD,0.1,N,North America
TXN-023375,2024-11-29,PRD-0100,CH-020,6,64.19,EUR,0.1,no,Europe
TXN-013352,07/24/2024,PRD-0403,CH-021,10,204.27,USD,0,FALSE,North America
TXN-005082,05/04/2024,PRD-0138,CH-015,23,43.59,USD,0,N,North America
TXN-027957,03/05/2024,PRD-0134,CH-045,17,41.88,EUR,30,FALSE,Europe
TXN-023995,2024-10-14,PRD-0135,CH-003,47,179.28,JPY,0.1,N,Asia Pacific
TXN-023506,05/29/2024,PRD-0258,CH-049,1,247.29,EUR,0,N,Europe
TXN-013715,2024-02-06,PRD-0097,CH-042,50,388.08,EUR,5,no,Europe
TXN-028844,2024-07-15,PRD-0110,CH-041,37,484.55,JPY,5,FALSE,Asia Pacific
TXN-027119,2024-02-11,PRD-0068,CH-038,14,372.87,USD,0,FALSE,North America
TXN-001619,2024-11-15,PRD-0045,CH-001,4,74.27,US Dollar,0.2,N,North America
TXN-007058,2024-01-20,PRD-0381,CH-040,2,300.11,EUR,0.05,N,Europe
TXN-029536,2024-10-24,PRD-0246,CH-030,25,144.29,EUR,0,0,Europe
TXN-024004,2024-09-13,PRD-0471,CH-036,4,162.12,JPY,0.1,0,Asia Pacific
TXN-003077,2024-01-19,PRD-0101,CH-014,16,115.18,BRL,15,no,Latin America
TXN-012405,02/05/2024,PRD-0178,CH-046,46,68.42,BRL,0.15,0,Latin America
TXN-017115,08/12/2024,PRD-0071,CH-011,44,153.38,US Dollar,0,FALSE,North America
TXN-024802,2024-08-04,PRD-0231,CH-033,39,395.07,USD,30,no,North America
TXN-016673,2024-05-10,prd-0032,CH-033,31,351.96,BRL,0,N,Latin America
TXN-002022,04/21/2024,PRD-0191,CH-001,3,334.47,EUR,0.15,FALSE,Europe
TXN-017367,2024-08-10,PRD-0476,CH-037,42,74.08,JPY,30,N,Asia Pacific
TXN-014477,2024-09-21,PRD-0042,CH-043,13,246.84,BRL,25,0,Latin America
TXN-020931,2024-05-09,PRD-0334,CH-020,11,142.12,BRL,0.15,N,Latin America
TXN-000390,2024-05-15,PRD-0442,CH-010,50,198.35,USD,0,FALSE,North America
TXN-016400,2024-07-15,PRD-0052,CH-013,11,393.31,USD,0,FALSE,North America
TXN-006457,2024-05-06,PRD-0449,CH-012,49,439.39,BRL,0,no,Latin America
